,id,datetime,top_class_name,front_class_name,lane_id,ANPR_frames_process,Processed,Raw_Top_Category_List,Raw_Front_Category_List,double_entry,final_top_class
1258,IND0041201020240100422,20_10_2024_08_16_02,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
1259,IND0041201020240200463,20_10_2024_12_05_46,covered,mini_truck,2,4,True,"['covered', 'covered', 'covered']","['mini_truck', 'mini_truck', 'mini_truck']",No,covered
1260,IND0041201020240101678,20_10_2024_22_57_40,Not_Found,truck,1,1,False,"['Not_Found', 'Not_Found']","['truck', 'hywa']",No,covered
1261,IND0041201020240100407,20_10_2024_08_09_24,non_mining,truck,1,3,True,"['non_mining', 'non_mining']","['truck', 'truck']",No,non_mining
1262,IND0041201020240100349,20_10_2024_07_18_52,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
1263,IND0041201020240200696,20_10_2024_18_14_12,non_mining,mini_truck,2,3,False,"['non_mining', 'non_mining', 'covered']","['mini_truck', 'mini_truck', 'mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
1264,IND0041201020240100272,20_10_2024_05_46_04,Not_Found,truck,1,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck', 'truck']",No,covered
1265,IND0041201020240200653,20_10_2024_17_16_31,Not_Found,tractor,2,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor']",No,Not_Found
1266,IND0041201020240200020,20_10_2024_00_24_16,Not_Found,truck,2,3,True,"['Not_Found', 'Not_Found']","['truck', 'truck']",No,mining_full
1267,IND0041201020240100168,20_10_2024_02_54_52,Not_Found,truck,1,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck', 'truck']",No,Not_Found
1268,IND0041201020240200321,20_10_2024_08_44_33,non_mining,truck,2,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
1269,IND0041201020240100019,20_10_2024_00_22_02,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
1270,IND0041201020240100306,20_10_2024_06_44_59,non_mining,mini_truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
1271,IND0041201020240101473,20_10_2024_20_13_09,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
1272,IND0041201020240200588,20_10_2024_14_57_59,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
1273,IND0041201020240101431,20_10_2024_19_44_00,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,Not_Found
1274,IND0041201020240200304,20_10_2024_08_18_23,non_mining,truck,2,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
1275,IND0041201020240200410,20_10_2024_10_52_22,non_mining,truck,2,4,True,"['non_mining', 'non_mining', 'covered']","['truck', 'truck', 'truck']",No,non_mining
1276,IND0041201020240200529,20_10_2024_13_34_43,non_mining,truck,2,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
1277,IND0041201020240101500,20_10_2024_20_27_37,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
1278,IND0041201020240101074,20_10_2024_15_29_04,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'non_mining']","['truck', 'truck', 'truck']",No,covered
1279,IND0041201020240101631,20_10_2024_22_17_26,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
1280,IND0041201020240101231,20_10_2024_17_18_14,non_mining,truck,1,4,True,"['Not_Found', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
1281,IND0041201020240100958,20_10_2024_14_17_33,mining_full,hywa,1,4,True,"['Not_Found', 'mining_full', 'mining_full']","['hywa', 'hywa', 'hywa']",No,mining_full
1282,IND0041201020240101343,20_10_2024_18_35_24,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck']",No,non_mining
1283,IND0041201020240100815,20_10_2024_12_40_19,non_mining,truck,1,4,True,"['Not_Found', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
1284,IND0041201020240101332,20_10_2024_18_26_58,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
1285,IND0041201020240101665,20_10_2024_22_50_40,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
1286,IND0041201020240101333,20_10_2024_18_28_19,Not_Found,mini_truck,1,1,False,['Not_Found'],['mini_truck'],No,Not_Found
1287,IND0041201020240100696,20_10_2024_11_18_42,non_mining,mini_truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
1288,IND0041201020240100126,20_10_2024_01_59_34,Not_Found,truck,1,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck', 'truck']",No,non_mining
1289,IND0041201020240200266,20_10_2024_06_34_58,non_mining,mini_truck,2,4,True,"['non_mining', 'non_mining', 'non_mining']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
1290,IND0041201020240101022,20_10_2024_14_57_15,non_mining,mini_truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['mini_truck', 'mini_truck', 'mini_truck', 'mini_truck']",Yes,non_mining
1291,IND0041201020240200098,20_10_2024_02_23_07,Not_Found,truck,2,3,True,"['Not_Found', 'Not_Found']","['truck', 'truck']",No,mining_full
1292,IND0041201020240200501,20_10_2024_12_52_21,non_mining,truck,2,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
1293,IND0041201020240200878,20_10_2024_23_32_49,Not_Found,mini_truck,2,2,False,['Not_Found'],['mini_truck'],No,non_mining
1294,IND0041201020240200068,20_10_2024_01_29_30,Not_Found,truck,2,1,False,['Not_Found'],['truck'],No,mining_full
1295,IND0041201020240200075,20_10_2024_01_36_07,Not_Found,mini_truck,2,1,False,['Not_Found'],['mini_truck'],No,non_mining
1296,IND0041201020240200167,20_10_2024_03_55_25,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
1297,IND0041201020240200886,20_10_2024_23_46_16,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
1298,IND0041201020240200124,20_10_2024_02_55_30,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck']",No,non_mining
1299,IND0041201020240101544,20_10_2024_21_01_47,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,Not_Found
1300,IND0041201020240100552,20_10_2024_09_34_09,non_mining,truck,1,4,True,"['Not_Found', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
1301,IND0041201020240100715,20_10_2024_11_36_42,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'non_mining']","['truck', 'truck', 'truck']",No,covered
1302,IND0041201020240100263,20_10_2024_05_25_01,Not_Found,truck,1,3,True,"['Not_Found', 'Not_Found']","['truck', 'truck']",No,covered
1303,IND0041201020240100646,20_10_2024_10_44_53,non_mining,truck,1,4,True,"['Not_Found', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
1304,IND0041201020240100050,20_10_2024_00_49_04,Not_Found,truck,1,3,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'hywa']",No,mining_full
1305,IND0041201020240101147,20_10_2024_16_22_20,non_mining,mini_truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
1306,IND0041201020240101383,20_10_2024_19_02_40,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,Not_Found
1307,IND0041201020240100277,20_10_2024_05_51_01,Not_Found,mini_truck,1,1,False,"['Not_Found', 'Not_Found']","['mini_truck', 'mini_truck']",No,non_mining
1308,IND0041201020240100606,20_10_2024_10_20_17,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
1309,IND0041201020240100637,20_10_2024_10_41_20,non_mining,truck,1,4,True,"['Not_Found', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
1310,IND0041201020240100385,20_10_2024_07_53_39,non_mining,truck,1,4,True,"['Not_Found', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
1311,IND0041201020240200688,20_10_2024_18_00_47,Not_Found,mini_truck,2,1,False,['Not_Found'],['mini_truck'],No,non_mining
1312,IND0041201020240200888,20_10_2024_23_54_13,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
1313,IND0041201020240101042,20_10_2024_15_10_03,non_mining,truck,1,3,True,"['non_mining', 'non_mining']","['truck', 'truck']",No,non_mining
1314,IND0041201020240200795,20_10_2024_20_36_07,Not_Found,mini_truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
1315,IND0041201020240101175,20_10_2024_16_45_08,covered,mini_truck,1,4,True,"['covered', 'covered', 'covered']","['mini_truck', 'mini_truck', 'mini_truck']",No,covered
1316,IND0041201020240100564,20_10_2024_09_43_21,non_mining,truck,1,3,True,"['non_mining', 'non_mining']","['truck', 'truck']",No,non_mining
1317,IND0041201020240100805,20_10_2024_12_34_55,covered,truck,1,4,True,"['covered', 'covered', 'covered']","['truck', 'truck', 'truck']",No,covered
1318,IND0041201020240100067,20_10_2024_01_01_28,Not_Found,truck,1,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck']",No,
1319,IND0041201020240101543,20_10_2024_21_01_01,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
1320,IND0041201020240100986,20_10_2024_14_38_46,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
1321,IND0041201020240100727,20_10_2024_11_44_23,non_mining,truck,1,4,True,"['Not_Found', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
1322,IND0041201020240101677,20_10_2024_22_57_40,Not_Found,truck,1,3,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck']",No,covered
1323,IND0041201020240101661,20_10_2024_22_47_33,Not_Found,mini_truck,1,4,True,"['Not_Found', 'Not_Found', 'non_mining']","['mini_truck', 'mini_truck', 'mini_truck']",No,Not_Found
1324,IND0041201020240100888,20_10_2024_13_25_49,Not_Found,truck,1,3,True,"['Not_Found', 'non_mining']","['truck', 'truck']",No,covered
1325,IND0041201020240101653,20_10_2024_22_40_26,non_mining,mini_truck,1,4,True,"['Not_Found', 'non_mining', 'non_mining']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
1326,IND0041201020240101136,20_10_2024_16_10_02,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
1327,IND0041201020240100807,20_10_2024_12_35_18,Not_Found,hywa,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['hywa', 'hywa', 'hywa']",No,mining_full
1328,IND0041201020240200005,20_10_2024_00_06_22,Not_Found,truck,2,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck']",No,non_mining
1329,IND0041201020240200523,20_10_2024_13_20_01,non_mining,mini_truck,2,4,True,"['non_mining', 'non_mining', 'non_mining']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
1330,IND0041201020240101306,20_10_2024_18_18_00,Not_Found,mini_truck,1,2,False,['Not_Found'],['mini_truck'],No,Not_Found
1331,IND0041201020240200250,20_10_2024_05_54_08,non_mining,mini_truck,2,4,True,"['Not_Found', 'non_mining', 'non_mining']","['mini_truck', 'mini_truck', 'truck']",No,non_mining
1332,IND0041201020240101015,20_10_2024_14_56_06,non_mining,truck,1,4,True,"['Not_Found', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
1333,IND0041201020240100917,20_10_2024_13_47_35,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'non_mining']","['truck', 'truck', 'truck']",No,covered
1334,IND0041201020240101510,20_10_2024_20_35_00,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,mining_full
1335,IND0041201020240101197,20_10_2024_16_58_41,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
1336,IND0041201020240101550,20_10_2024_21_05_40,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
1337,IND0041201020240101137,20_10_2024_16_11_33,non_mining,mini_truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
1338,IND0041201020240100985,20_10_2024_14_38_35,covered,truck,1,3,True,"['covered', 'covered']","['truck', 'truck']",No,covered
1339,IND0041201020240100920,20_10_2024_13_48_34,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
1340,IND0041201020240200740,20_10_2024_19_05_12,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
1341,IND0041201020240101048,20_10_2024_15_13_43,non_mining,truck,1,4,True,"['Not_Found', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,mining_full
1342,IND0041201020240101173,20_10_2024_16_43_25,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
1343,IND0041201020240101293,20_10_2024_18_04_21,non_mining,truck,1,4,True,"['non_mining', 'Not_Found', 'non_mining']","['truck', 'truck', 'mini_truck', 'truck', 'truck']",No,non_mining
1344,IND0041201020240200369,20_10_2024_09_40_03,non_mining,mini_truck,2,4,True,"['non_mining', 'non_mining', 'non_mining']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
1345,IND0041201020240100162,20_10_2024_02_47_38,Not_Found,truck,1,3,True,"['Not_Found', 'Not_Found']","['truck', 'truck']",No,mining_empty
1346,IND0041201020240101105,20_10_2024_15_51_19,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
1347,IND0041201020240101023,20_10_2024_14_57_19,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
1348,IND0041201020240200755,20_10_2024_19_34_45,Not_Found,truck,2,2,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck']",No,non_mining
1349,IND0041201020240101013,20_10_2024_14_54_45,covered,truck,1,3,True,"['covered', 'covered']","['truck', 'truck']",No,covered
1350,IND0041201020240100444,20_10_2024_08_30_28,Not_Found,hywa,1,3,True,"['Not_Found', 'Not_Found']","['hywa', 'hywa']",No,mining_full
1351,IND0041201020240200656,20_10_2024_17_19_15,Not_Found,tractor,2,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor']",No,non_mining
1352,IND0041201020240101019,20_10_2024_14_56_33,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
1353,IND0041201020240200813,20_10_2024_21_28_25,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
1354,IND0041201020240100342,20_10_2024_07_07_35,Not_Found,hywa,1,4,True,"['Not_Found', 'Not_Found', 'non_mining']","['hywa', 'hywa', 'truck']",No,mining_full
1355,IND0041201020240101190,20_10_2024_16_54_23,non_mining,truck,1,1,False,['non_mining'],['truck'],Yes,non_mining
1356,IND0041201020240101711,20_10_2024_23_43_50,Not_Found,truck,1,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck']",No,covered
1357,IND0041201020240100633,20_10_2024_10_40_05,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
1358,IND0041201020240200472,20_10_2024_12_14_38,Not_Found,tractor,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor']",No,Not_Found
1359,IND0041201020240101292,20_10_2024_18_03_15,Not_Found,truck,1,3,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck']",No,non_mining
1360,IND0041201020240101391,20_10_2024_19_14_51,Not_Found,truck,1,3,False,"['Not_Found', 'Not_Found']","['truck', 'truck']",No,Not_Found
1361,IND0041201020240101478,20_10_2024_20_16_22,Not_Found,truck,1,3,False,"['Not_Found', 'Not_Found']","['truck', 'truck']",No,mining_full
1362,IND0041201020240200786,20_10_2024_20_22_11,non_mining,truck,2,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
1363,IND0041201020240200586,20_10_2024_14_48_27,Not_Found,tractor,2,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor']",No,Not_Found
1364,IND0041201020240100629,20_10_2024_10_38_09,Not_Found,hywa,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['hywa', 'hywa', 'hywa']",No,mining_full
1365,IND0041201020240100079,20_10_2024_01_06_38,Not_Found,truck,1,2,False,['Not_Found'],['truck'],No,covered
1366,IND0041201020240200598,20_10_2024_15_30_02,non_mining,mini_truck,2,4,True,"['non_mining', 'non_mining', 'non_mining']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
1367,IND0041201020240100685,20_10_2024_11_08_48,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
1368,IND0041201020240200069,20_10_2024_01_29_36,Not_Found,mini_truck,2,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['mini_truck', 'mini_truck', 'mini_truck', 'mini_truck', 'mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
1369,IND0041201020240100489,20_10_2024_08_58_11,Not_Found,mini_truck,1,1,False,['Not_Found'],['mini_truck'],No,Not_Found
1370,IND0041201020240101595,20_10_2024_21_42_31,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,mining_full
1371,IND0041201020240200152,20_10_2024_03_32_16,Not_Found,truck,2,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck']",No,mining_full
1372,IND0041201020240100960,20_10_2024_14_20_58,covered,mini_truck,1,4,True,"['covered', 'covered', 'covered']","['mini_truck', 'mini_truck', 'mini_truck']",No,covered
1373,IND0041201020240100060,20_10_2024_00_56_00,Not_Found,mini_truck,1,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['mini_truck', 'mini_truck', 'truck', 'truck', 'mini_truck', 'mini_truck']",No,non_mining
1374,IND0041201020240200226,20_10_2024_05_11_21,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
